dice_coef,loss,val_dice_coef,val_loss
0.8923518389463425,-0.8923518443107605,0.8698351234197617,-0.8698351174592972
0.8871985989809036,-0.8871985965967178,0.8644264632463455,-0.8644264608621597
0.8896601516008377,-0.8896601516008377,0.8656314313411713,-0.8656314313411713
0.8910304284095765,-0.8910304313898086,0.877479909658432,-0.8774799090623856
0.8879278910160064,-0.887927895784378,0.8803383350372315,-0.8803383308649063
0.8915374755859375,-0.8915374797582626,0.87172727227211,-0.8717272734642029
0.8926387125253678,-0.8926387125253678,0.880131898522377,-0.8801318997144699
0.8949297219514847,-0.8949297195672989,0.8758900368213653,-0.8758900368213653
0.8932572209835052,-0.8932572221755981,0.8736834746599197,-0.8736834710836411
0.8935688871145249,-0.8935688930749893,0.8621341204643249,-0.8621341198682785
0.894197758436203,-0.8941977560520172,0.8683211708068848,-0.8683211696147919
0.8946107256412507,-0.8946107280254364,0.871671296954155,-0.8716712933778763
0.8935639476776123,-0.8935639506578446,0.8828364384174346,-0.8828364402055741
0.8962636196613312,-0.8962636196613312,0.8848594570159912,-0.8848594582080841
0.8904801738262177,-0.8904801726341247,0.8696794927120208,-0.869679496884346
0.8946783769130707,-0.894678373336792,0.8514104580879212,-0.8514104557037353
0.9008079731464386,-0.9008079743385315,0.8804151862859726,-0.8804151880741119
0.89924232006073,-0.8992423182725906,0.8735210353136063,-0.8735210353136063
0.8969127649068832,-0.8969127577543259,0.8792122691869736,-0.8792122662067413
0.8977833914756775,-0.8977833890914917,0.884838719367981,-0.8848387181758881
0.9014386689662933,-0.9014386683702469,0.8842452919483185,-0.8842452901601792
0.90425128698349,-0.9042512834072113,0.8833748489618302,-0.883374844789505
0.8994204926490784,-0.8994204932451249,0.8801327693462372,-0.8801327687501908
0.9024266761541366,-0.9024266767501831,0.873085977435112,-0.8730859780311584
0.8927271038293838,-0.8927271056175232,0.8828741908073425,-0.8828741890192032
0.9038040030002594,-0.9038039976358414,0.8843007361888886,-0.8843007361888886
0.9018932116031647,-0.901893213391304,0.8809309500455856,-0.8809309470653534
0.9037486296892167,-0.9037486326694488,0.8834697210788727,-0.8834697198867798
0.9043174296617508,-0.9043174213171006,0.8808479756116867,-0.880847978591919
0.903032100200653,-0.9030321049690246,0.8896376579999924,-0.8896376603841781
0.9033521550893784,-0.9033521527051925,0.8826155877113342,-0.8826155894994736
0.9035339295864105,-0.9035339260101318,0.8684986555576324,-0.8684986555576324
0.9052114057540893,-0.9052114087343216,0.893663524389267,-0.8936635208129883
0.9038527673482895,-0.9038527637720108,0.8578749984502793,-0.8578749948740005
0.9064675730466842,-0.9064675712585449,0.8961665207147598,-0.8961665153503418
0.9099463278055191,-0.9099463272094727,0.8868066018819809,-0.8868066000938416
0.9097335344552994,-0.9097335368394852,0.8875838267803192,-0.887583829164505
0.9053039526939393,-0.905303955078125,0.8837167185544967,-0.883716716170311
0.9082882487773896,-0.9082882481813431,0.8843426519632339,-0.8843426513671875
0.906860431432724,-0.9068604344129563,0.8886552858352661,-0.8886552888154984
0.9080231142044067,-0.9080231142044067,0.8876429557800293,-0.8876429510116577
0.9082789576053619,-0.9082789576053619,0.8832769238948822,-0.8832769280672074
0.907228434085846,-0.9072284352779388,0.8869063895940781,-0.8869063848257065
0.9122806459665298,-0.9122806477546692,0.8892422431707382,-0.889242240190506
0.9077525794506073,-0.907752577662468,0.8695587658882141,-0.8695587658882141
0.9113432478904724,-0.9113432514667511,0.8927606904506683,-0.8927606934309006
0.9113226342201233,-0.9113226318359375,0.8912574499845505,-0.8912574481964112
0.9116744482517243,-0.9116744470596313,0.8891242241859436,-0.8891242229938507
0.914271290898323,-0.9142712968587875,0.8898728722333908,-0.8898728758096695
0.9128363263607026,-0.9128363317251206,0.8882332193851471,-0.8882332158088684
0.9163576084375381,-0.916357610821724,0.8862767708301544,-0.886276770234108
0.9129389268159867,-0.9129389232397079,0.8922821944952011,-0.8922821950912475
0.9151445782184601,-0.915144584774971,0.8903117179870605,-0.890311718583107
0.912001371383667,-0.9120013725757599,0.885571979880333,-0.8855719822645187
0.9133007204532624,-0.9133007174730301,0.8840500521659851,-0.8840500503778458
